#
# conName	cFromPadded	cToPadded	cFromUnpadded	cToUnpadded	type	rName	rFromPadded	rToPadded	rFromUnpadded	rToUnpadded	comment
#
302_c1	13318	13320	-1	13086	HAF2	773-9700000-9720000:12644:fwd	469	471	468	470	
302_c1	13323	13386	13088	13150	HAF3	773-9700000-9720000:12644:fwd	474	537	471	532	
302_c1	13407	13323	13170	13088	HAF3	533-9700000-9720000:13189:rev	5	89	5	86	
302_c1	13322	13322	-1	-1	HAF2	533-9700000-9720000:13189:rev	90	90	87	87	
302_c1	13321	13084	13087	12855	HAF3	533-9700000-9720000:13189:rev	91	328	88	319	
302_c1	13083	13012	12854	12783	HAF4	533-9700000-9720000:13189:rev	329	400	320	387	
302_c1	13011	12870	12782	12644	HAF3	533-9700000-9720000:13189:rev	401	542	388	528	
302_c1	12957	12956	12729	12728	R454	533-9700000-9720000:13189:rev	455	456	441	443	
302_c1	12929	12928	12701	12700	R454	533-9700000-9720000:13189:rev	483	484	470	472	
302_c1	12813	13011	12587	12782	HAF3	39-9700000-9720000:12603:fwd	5	203	5	201	
302_c1	13012	13082	12783	12853	HAF4	39-9700000-9720000:12603:fwd	204	274	202	272	
302_c1	13039	13040	12810	12811	R454	39-9700000-9720000:12603:fwd	231	232	229	231	
302_c1	13083	13284	12854	13051	HAF3	39-9700000-9720000:12603:fwd	275	476	273	469	
302_c1	13275	13083	13042	12854	HAF3	2-9700000-9720000:13061:rev	5	197	5	195	
302_c1	13233	13232	13001	13000	R454	2-9700000-9720000:13061:rev	47	48	46	47	
302_c1	13082	13012	12853	12783	HAF4	2-9700000-9720000:13061:rev	198	268	196	266	
302_c1	13011	12713	12782	12490	HAF3	2-9700000-9720000:13061:rev	269	567	267	562	
302_c1	12793	12792	12567	12566	R454	2-9700000-9720000:13061:rev	487	488	482	483	
302_c1	12667	13011	12444	12782	HAF3	592-9700000-9720000:12460:fwd	5	349	5	346	
302_c1	12706	12707	12483	12484	R454	592-9700000-9720000:12460:fwd	44	45	44	46	
302_c1	12992	12993	12763	12764	R454	592-9700000-9720000:12460:fwd	330	331	326	327	
302_c1	13012	13082	12783	12853	HAF4	592-9700000-9720000:12460:fwd	350	420	347	417	
302_c1	13046	13047	12817	12818	R454	592-9700000-9720000:12460:fwd	384	385	381	382	
302_c1	13083	13235	12854	13003	HAF3	592-9700000-9720000:12460:fwd	421	573	418	567	
302_c1	13110	13111	12881	12882	R454	592-9700000-9720000:12460:fwd	448	449	445	447	
302_c1	13188	13189	12957	12958	R454	592-9700000-9720000:12460:fwd	526	527	521	522	
302_c1	13199	13083	12968	12854	HAF3	281-9700000-9720000:12992:rev	11	127	11	125	
302_c1	13082	13012	12853	12783	HAF4	281-9700000-9720000:12992:rev	128	198	126	196	
302_c1	13011	12789	12782	12563	HAF3	281-9700000-9720000:12992:rev	199	421	197	415	
302_c1	12788	12782	-1	12557	HAF2	281-9700000-9720000:12992:rev	422	428	416	422	
302_c1	12781	12617	12556	12395	HAF3	281-9700000-9720000:12992:rev	429	593	423	584	
302_c1	12535	13011	12313	12782	HAF3	650-9700000-9720000:12329:fwd	5	481	5	468	
302_c1	13012	13083	12783	12854	HAF4	650-9700000-9720000:12329:fwd	482	553	469	539	
302_c1	13084	13125	12855	12896	HAF3	650-9700000-9720000:12329:fwd	554	595	540	580	
302_c1	12542	13011	12320	12782	HAF3	98-9700000-9720000:12336:fwd	5	474	5	462	
302_c1	12990	12991	12761	12762	R454	98-9700000-9720000:12336:fwd	453	454	440	441	
302_c1	13012	13082	12783	12853	HAF4	98-9700000-9720000:12336:fwd	475	545	463	534	
302_c1	13026	13027	12797	12798	R454	98-9700000-9720000:12336:fwd	489	490	477	478	
302_c1	13083	13142	12854	12913	HAF3	98-9700000-9720000:12336:fwd	546	605	535	595	
302_c1	13087	13088	12858	12859	R454	98-9700000-9720000:12336:fwd	550	551	539	540	
302_c1	13186	13083	12955	12854	HAF3	629-9700000-9720000:12974:rev	5	108	5	106	
302_c1	13082	13018	12853	12789	HAF4	629-9700000-9720000:12974:rev	109	173	107	171	
302_c1	13016	12635	12787	12413	HAF3	629-9700000-9720000:12974:rev	175	556	172	544	
302_c1	12899	12898	12672	12671	R454	629-9700000-9720000:12974:rev	292	293	286	288	
302_c1	13202	13083	12971	12854	HAF3	576-9700000-9720000:12990:rev	5	124	5	122	
302_c1	13082	13012	12853	12783	HAF4	576-9700000-9720000:12990:rev	125	195	123	192	
302_c1	13011	12628	12782	12406	HAF3	576-9700000-9720000:12990:rev	196	579	193	570	
302_c1	12868	12867	12642	12641	R454	576-9700000-9720000:12990:rev	339	340	331	333	
302_c1	12835	12833	12609	12607	R454	576-9700000-9720000:12990:rev	372	374	365	367	
302_c1	12796	12795	12570	12569	R454	576-9700000-9720000:12990:rev	411	412	404	406	
302_c1	13106	13083	12877	12854	HAF3	570-9700000-9720000:12911:rev	20	43	20	43	
302_c1	13082	13012	12853	12783	HAF4	570-9700000-9720000:12911:rev	44	114	44	115	
302_c1	13067	13066	12838	12837	R454	570-9700000-9720000:12911:rev	59	60	59	61	
302_c1	13011	12902	12782	12675	HAF3	570-9700000-9720000:12911:rev	115	224	116	225	
302_c1	12985	12984	12756	12755	R454	570-9700000-9720000:12911:rev	141	142	143	144	
302_c1	12900	12900	12673	12673	HAF2	570-9700000-9720000:12911:rev	226	226	226	226	
302_c1	12898	12582	12671	12360	HAF3	570-9700000-9720000:12911:rev	228	544	227	540	
302_c1	12729	12728	12506	12505	R454	570-9700000-9720000:12911:rev	397	398	391	393	
302_c1	12658	12657	12435	12434	R454	570-9700000-9720000:12911:rev	468	469	463	465	
302_c1	12632	12631	12410	12409	R454	570-9700000-9720000:12911:rev	494	495	489	491	
302_c1	12528	13011	12306	12782	HAF3	574-9700000-9720000:12322:fwd	5	488	5	479	
302_c1	12858	12859	12632	12633	R454	574-9700000-9720000:12322:fwd	335	336	328	329	
302_c1	12942	12943	12714	12715	R454	574-9700000-9720000:12322:fwd	419	420	410	411	
302_c1	13012	13055	12783	12826	HAF4	574-9700000-9720000:12322:fwd	489	532	480	522	
302_c1	12449	12993	12229	12764	HAF3	446-9700000-9720000:12241:fwd	10	554	10	543	
302_c1	12673	12674	12450	12451	R454	446-9700000-9720000:12241:fwd	234	235	229	230	
302_c1	12723	12724	12500	12501	R454	446-9700000-9720000:12241:fwd	284	285	280	281	
302_c1	12382	12864	12162	12638	HAF3	767-9700000-9720000:12178:fwd	5	487	5	480	
302_c1	12706	12707	12483	12484	R454	767-9700000-9720000:12178:fwd	329	330	325	326	
302_c1	12786	12333	12561	12115	HAF3	644-9700000-9720000:12580:rev	5	458	5	452	
302_c1	12717	12716	12494	12493	R454	644-9700000-9720000:12580:rev	74	75	72	74	
302_c1	12683	12682	12460	12459	R454	644-9700000-9720000:12580:rev	108	109	107	109	
302_c1	12580	12579	12358	12357	R454	644-9700000-9720000:12580:rev	211	212	210	212	
302_c1	12779	12320	12554	12102	HAF3	743-9700000-9720000:12573:rev	5	464	5	454	
302_c1	12776	12767	12552	12543	HAF2	774-9700000-9720000:12571:rev	5	14	5	14	
302_c1	12766	12228	12542	12013	HAF3	774-9700000-9720000:12571:rev	15	553	15	542	
302_c1	12461	12460	12241	12240	R454	774-9700000-9720000:12571:rev	320	321	313	315	
302_c1	12450	12449	12230	12229	R454	774-9700000-9720000:12571:rev	331	332	325	327	
302_c1	12440	12439	12220	12219	R454	774-9700000-9720000:12571:rev	341	342	336	338	
302_c1	12239	12481	12024	12260	HAF3	374-9700000-9720000:12040:fwd	5	247	5	244	
302_c1	12298	12299	12080	12081	R454	374-9700000-9720000:12040:fwd	64	65	61	62	
302_c1	12428	12429	12208	12209	R454	374-9700000-9720000:12040:fwd	194	195	190	191	
302_c1	12440	12442	12220	12222	R454	374-9700000-9720000:12040:fwd	206	208	203	204	
302_c1	12466	12467	12246	12247	R454	374-9700000-9720000:12040:fwd	232	233	228	229	
302_c1	12482	12493	12261	-1	HAF2	374-9700000-9720000:12040:fwd	248	259	245	256	
302_c1	12494	12789	12272	12563	HAF3	374-9700000-9720000:12040:fwd	260	555	257	549	
302_c1	12709	12710	12486	12487	R454	374-9700000-9720000:12040:fwd	475	476	471	473	
302_c1	12795	12408	12569	12188	HAF3	563-9700000-9720000:12588:rev	5	392	5	385	
302_c1	12727	12726	12504	12503	R454	563-9700000-9720000:12588:rev	73	74	70	72	
302_c1	12595	12594	12373	12372	R454	563-9700000-9720000:12588:rev	205	206	202	204	
302_c1	12472	12471	12252	12251	R454	563-9700000-9720000:12588:rev	328	329	320	322	
302_c1	12484	13016	12263	12787	HAF3	118-9700000-9720000:12279:fwd	5	537	5	527	
302_c1	12531	12532	12309	12310	R454	118-9700000-9720000:12279:fwd	52	53	51	53	
302_c1	13018	13079	12789	12850	HAF4	118-9700000-9720000:12279:fwd	539	600	528	588	
302_c1	12599	13011	12377	12782	HAF3	237-9700000-9720000:12393:fwd	5	417	5	409	
302_c1	12775	12776	12551	12552	R454	237-9700000-9720000:12393:fwd	181	182	177	179	
302_c1	12851	12852	12625	12626	R454	237-9700000-9720000:12393:fwd	257	258	252	253	
302_c1	12984	12985	12755	12756	R454	237-9700000-9720000:12393:fwd	390	391	381	382	
302_c1	13012	13082	12783	12853	HAF4	237-9700000-9720000:12393:fwd	418	488	410	481	
302_c1	13072	13073	12843	12844	R454	237-9700000-9720000:12393:fwd	478	479	470	471	
302_c1	13083	13118	12854	12889	HAF3	237-9700000-9720000:12393:fwd	489	524	482	517	
302_c1	13119	13119	12890	12890	HAF2	237-9700000-9720000:12393:fwd	525	525	518	518	
302_c1	13120	13175	12891	12946	HAF3	237-9700000-9720000:12393:fwd	526	581	519	575	
302_c1	13131	13132	12902	12903	R454	237-9700000-9720000:12393:fwd	537	538	530	531	
302_c1	12507	12918	12285	12690	HAF3	302-9700000-9720000:12301:fwd	5	416	5	410	
302_c1	12580	12581	12358	12359	R454	302-9700000-9720000:12301:fwd	78	79	78	79	
302_c1	12687	12688	12464	12465	R454	302-9700000-9720000:12301:fwd	185	186	184	186	
302_c1	12844	12845	12618	12619	R454	302-9700000-9720000:12301:fwd	342	343	339	340	
302_c1	12919	12931	12691	12703	HAF2	302-9700000-9720000:12301:fwd	417	429	411	423	
302_c1	12933	13011	12705	12782	HAF3	302-9700000-9720000:12301:fwd	431	509	424	499	
302_c1	13012	13082	12783	12853	HAF4	302-9700000-9720000:12301:fwd	510	580	500	570	
302_c1	13083	13091	12854	12862	HAF3	302-9700000-9720000:12301:fwd	581	589	571	579	
302_c1	13140	13083	12911	12854	HAF3	797-9700000-9720000:12930:rev	5	62	5	62	
302_c1	13082	13012	12853	12783	HAF4	797-9700000-9720000:12930:rev	63	133	63	134	
302_c1	13057	13056	12828	12827	R454	797-9700000-9720000:12930:rev	88	89	88	90	
302_c1	13011	12593	12782	12371	HAF3	797-9700000-9720000:12930:rev	134	552	135	547	
302_c1	12959	12958	12731	12730	R454	797-9700000-9720000:12930:rev	186	187	186	188	
302_c1	12752	13011	12528	12782	HAF3	196-9700000-9720000:12544:fwd	5	264	5	261	
302_c1	12831	12832	12605	12606	R454	196-9700000-9720000:12544:fwd	84	85	81	83	
302_c1	12858	12859	12632	12633	R454	196-9700000-9720000:12544:fwd	111	112	109	110	
302_c1	12974	12975	12745	12746	R454	196-9700000-9720000:12544:fwd	227	228	224	225	
302_c1	13012	13082	12783	12853	HAF4	196-9700000-9720000:12544:fwd	265	335	262	333	
302_c1	13018	13019	12789	12790	R454	196-9700000-9720000:12544:fwd	271	272	268	270	
302_c1	13083	13200	12854	12969	HAF3	196-9700000-9720000:12544:fwd	336	453	334	448	
302_c1	12662	13011	12439	12782	HAF3	54-9700000-9720000:12455:fwd	5	354	5	343	
302_c1	13012	13082	12783	12853	HAF4	54-9700000-9720000:12455:fwd	355	425	344	414	
302_c1	13080	13081	12851	12852	R454	54-9700000-9720000:12455:fwd	423	424	412	413	
302_c1	13083	13199	12854	12968	HAF3	54-9700000-9720000:12455:fwd	426	542	415	532	
302_c1	13132	13133	12903	12904	R454	54-9700000-9720000:12455:fwd	475	476	465	467	
302_c1	13192	13193	12961	12962	R454	54-9700000-9720000:12455:fwd	535	536	524	525	
302_c1	12320	12895	12102	12668	HAF3	82-9700000-9720000:12118:fwd	5	580	5	570	
302_c1	12465	12466	12245	12246	R454	82-9700000-9720000:12118:fwd	150	151	148	149	
302_c1	12600	12601	12378	12379	R454	82-9700000-9720000:12118:fwd	285	286	279	281	
302_c1	12896	12901	12669	12674	HAF2	82-9700000-9720000:12118:fwd	581	586	571	576	
302_c1	12909	12560	12682	12338	HAF3	643-9700000-9720000:12701:rev	5	354	5	345	
302_c1	12648	12647	12426	12425	R454	643-9700000-9720000:12701:rev	266	267	256	258	
302_c1	12590	12589	12368	12367	R454	643-9700000-9720000:12701:rev	324	325	313	315	
302_c1	12586	12585	12364	12363	R454	643-9700000-9720000:12701:rev	328	329	318	320	
302_c1	12558	12558	12336	12336	HAF2	643-9700000-9720000:12701:rev	356	356	346	346	
302_c1	12557	12392	12335	12172	HAF3	643-9700000-9720000:12701:rev	357	522	347	508	
302_c1	12534	12533	12312	12311	R454	643-9700000-9720000:12701:rev	380	381	369	370	
302_c1	13393	13319	13156	13085	HAF3	732-9700000-9720000:13175:rev	5	79	5	76	
302_c1	13313	13303	13080	13070	HAF2	732-9700000-9720000:13175:rev	85	95	82	93	
302_c1	13309	13308	13076	13075	R454	732-9700000-9720000:13175:rev	89	90	85	86	
302_c1	13306	13306	13073	13073	R454	732-9700000-9720000:13175:rev	92	92	90	90	
302_c1	13302	13083	13069	12854	HAF3	732-9700000-9720000:13175:rev	96	315	93	306	
302_c1	13300	13298	13067	13065	R454	732-9700000-9720000:13175:rev	98	100	95	97	
302_c1	13231	13231	12999	12999	R454	732-9700000-9720000:13175:rev	167	167	163	163	
302_c1	13082	13012	12853	12783	HAF4	732-9700000-9720000:13175:rev	316	386	307	376	
302_c1	13011	12832	12782	12606	HAF3	732-9700000-9720000:13175:rev	387	566	377	555	
302_c1	12948	12947	12720	12719	R454	732-9700000-9720000:13175:rev	450	451	439	440	
302_c1	12872	12871	12646	12645	R454	732-9700000-9720000:13175:rev	526	527	514	515	
302_c1	12902	13011	12675	12782	HAF3	377-9700000-9720000:12691:fwd	5	114	5	110	
302_c1	13012	13082	12783	12853	HAF4	377-9700000-9720000:12691:fwd	115	185	111	181	
302_c1	13083	13403	12854	13166	HAF3	377-9700000-9720000:12691:fwd	186	506	182	495	
302_c1	13319	13320	13085	13086	R454	377-9700000-9720000:12691:fwd	422	423	413	415	
302_c1	12982	13011	12753	12782	HAF3	273-9700000-9720000:12759:fwd	16	45	16	45	
302_c1	13012	13082	12783	12853	HAF4	273-9700000-9720000:12759:fwd	46	116	46	116	
302_c1	13083	13500	12854	13262	HAF3	273-9700000-9720000:12759:fwd	117	534	117	529	
302_c1	13180	13181	12949	12950	R454	273-9700000-9720000:12759:fwd	214	215	212	214	
302_c1	13364	13364	13128	13128	R454	273-9700000-9720000:12759:fwd	398	398	391	391	
302_c1	13445	13446	13208	13209	R454	273-9700000-9720000:12759:fwd	479	480	474	475	
302_c1	13003	13011	12774	12782	HAF3	434-9700000-9720000:12790:fwd	5	13	5	13	
302_c1	13012	13082	12783	12853	HAF4	434-9700000-9720000:12790:fwd	14	84	14	85	
302_c1	13072	13073	12843	12844	R454	434-9700000-9720000:12790:fwd	74	75	74	75	
302_c1	13083	13481	12854	13243	HAF3	434-9700000-9720000:12790:fwd	85	483	86	475	
302_c1	13267	13268	13034	13035	R454	434-9700000-9720000:12790:fwd	269	270	265	266	
302_c1	13350	13351	13114	13115	R454	434-9700000-9720000:12790:fwd	352	353	345	346	
302_c1	13474	13083	13236	12854	HAF3	512-9700000-9720000:13259:rev	8	399	8	390	
302_c1	13288	13287	13055	13054	R454	512-9700000-9720000:13259:rev	194	195	187	189	
302_c1	13286	13285	13053	13052	R454	512-9700000-9720000:13259:rev	196	197	190	192	
302_c1	13193	13192	12962	12961	R454	512-9700000-9720000:13259:rev	289	290	282	283	
302_c1	13082	13012	12853	12783	HAF4	512-9700000-9720000:13259:rev	400	470	391	460	
302_c1	13011	12968	12782	12739	HAF3	512-9700000-9720000:13259:rev	471	514	461	504	
302_c1	13130	13552	12901	13314	HAF3	445-9700000-9720000:12891:fwd	32	454	32	442	
302_c1	13246	13247	13014	13015	R454	445-9700000-9720000:12891:fwd	148	149	143	144	
302_c1	13475	13476	13237	13238	R454	445-9700000-9720000:12891:fwd	377	378	365	366	
302_c1	12978	13011	12749	12782	HAF3	207-9700000-9720000:12765:fwd	5	38	5	38	
302_c1	13012	13082	12783	12853	HAF4	207-9700000-9720000:12765:fwd	39	109	39	110	
302_c1	13075	13076	12846	12847	R454	207-9700000-9720000:12765:fwd	102	103	102	104	
302_c1	13083	13445	12854	13208	HAF3	207-9700000-9720000:12765:fwd	110	472	111	460	
302_c1	13617	13085	13377	12856	HAF3	58-9700000-9720000:13396:rev	5	537	5	529	
302_c1	13351	13350	13115	13114	R454	58-9700000-9720000:13396:rev	271	272	266	267	
302_c1	13270	13269	13037	13036	R454	58-9700000-9720000:13396:rev	352	353	344	345	
302_c1	13260	13260	13028	13028	R454	58-9700000-9720000:13396:rev	362	362	354	354	
302_c1	13729	13289	13486	13056	HAF3	346-9700000-9720000:13505:rev	5	445	5	443	
302_c1	13592	13591	13352	13351	R454	346-9700000-9720000:13505:rev	142	143	140	142	
302_c1	13558	13557	13320	13319	R454	346-9700000-9720000:13505:rev	176	177	174	176	
302_c1	13442	13441	13205	13204	R454	346-9700000-9720000:13505:rev	292	293	291	292	
302_c1	13397	13396	13160	13159	R454	346-9700000-9720000:13505:rev	337	338	337	339	
302_c1	12205	12374	11992	-1	HAF3	311-9700000-9720000:12008:fwd	5	174	5	169	
302_c1	12376	12608	12156	12386	HAF3	311-9700000-9720000:12008:fwd	176	408	171	402	
302_c1	12437	12438	12217	12218	R454	311-9700000-9720000:12008:fwd	237	238	230	232	
302_c1	12550	12550	12328	12328	R454	311-9700000-9720000:12008:fwd	350	350	345	345	
302_c1	12550	12551	12328	12329	R454	311-9700000-9720000:12008:fwd	350	351	345	346	
302_c1	12556	12104	12334	11892	HAF3	778-9700000-9720000:12353:rev	5	457	5	442	
302_c1	12208	12207	11995	11994	R454	778-9700000-9720000:12353:rev	353	354	341	343	
302_c1	12045	12470	11833	12250	HAF3	370-9700000-9720000:11849:fwd	5	430	5	418	
302_c1	12267	12268	12049	12050	R454	370-9700000-9720000:11849:fwd	227	228	219	221	
302_c1	11987	12451	11775	12231	HAF3	277-9700000-9720000:11791:fwd	5	469	5	462	
302_c1	12399	12400	12179	12180	R454	277-9700000-9720000:11791:fwd	417	418	409	410	
302_c1	11880	12392	11670	12172	HAF3	153-9700000-9720000:11686:fwd	5	517	5	507	
302_c1	12035	12036	11823	11824	R454	153-9700000-9720000:11686:fwd	160	161	159	161	
302_c1	12110	12111	11898	11899	R454	153-9700000-9720000:11686:fwd	235	236	235	236	
302_c1	12381	12254	12161	12037	HAF3	382-9700000-9720000:12205:rev	30	157	30	153	
302_c1	12253	12250	12036	12034	HAF2	382-9700000-9720000:12205:rev	158	161	154	156	
302_c1	12249	11911	12033	11700	HAF3	382-9700000-9720000:12205:rev	162	500	157	492	
302_c1	12198	12197	11985	11984	R454	382-9700000-9720000:12205:rev	213	214	205	207	
302_c1	12110	12109	11898	11897	R454	382-9700000-9720000:12205:rev	301	302	294	296	
302_c1	11910	11901	-1	11691	HAF2	382-9700000-9720000:12205:rev	501	510	493	502	
302_c1	11860	12356	11651	12138	HAF3	126-9700000-9720000:11667:fwd	5	501	5	486	
302_c1	12271	12272	12053	12054	R454	126-9700000-9720000:11667:fwd	416	417	401	403	
302_c1	12311	11829	12093	11621	HAF3	6-9700000-9720000:12112:rev	5	487	5	475	
302_c1	12193	12192	11980	11979	R454	6-9700000-9720000:12112:rev	123	124	118	120	
302_c1	12177	11794	11964	11586	HAF3	724-9700000-9720000:11983:rev	5	388	5	380	
302_c1	11793	11755	11585	11547	HAF4	724-9700000-9720000:11983:rev	389	427	381	419	
302_c1	11745	11793	11537	11585	HAF4	479-9700000-9720000:11553:fwd	5	53	5	53	
302_c1	11794	12261	11586	12043	HAF3	479-9700000-9720000:11553:fwd	54	521	54	509	
302_c1	11858	11859	11649	11650	R454	479-9700000-9720000:11553:fwd	118	119	117	119	
302_c1	11968	11969	11757	11758	R454	479-9700000-9720000:11553:fwd	228	229	225	226	
302_c1	12198	12199	11985	11986	R454	479-9700000-9720000:11553:fwd	458	459	449	451	
302_c1	11695	11731	11489	11523	HAF3	704-9700000-9720000:11505:fwd	5	41	5	39	
302_c1	11732	11793	11524	11585	HAF4	704-9700000-9720000:11505:fwd	42	103	40	102	
302_c1	11778	11779	11570	11571	R454	704-9700000-9720000:11505:fwd	88	89	86	87	
302_c1	11794	12196	11586	11983	HAF3	704-9700000-9720000:11505:fwd	104	506	103	495	
302_c1	12197	12207	11984	11994	HAF2	704-9700000-9720000:11505:fwd	507	517	496	506	
302_c1	11641	11731	11435	11523	HAF3	539-9700000-9720000:11451:fwd	5	95	5	92	
302_c1	11732	11793	11524	11585	HAF4	539-9700000-9720000:11451:fwd	96	157	93	154	
302_c1	11794	12128	11586	11915	HAF3	539-9700000-9720000:11451:fwd	158	492	155	488	
302_c1	11936	11937	11725	11726	R454	539-9700000-9720000:11451:fwd	300	301	294	295	
302_c1	11952	11953	11741	11742	R454	539-9700000-9720000:11451:fwd	316	317	311	312	
302_c1	12071	12072	11859	11860	R454	539-9700000-9720000:11451:fwd	435	436	431	432	
302_c1	11512	11536	11309	11333	HAF4	758-9700000-9720000:11325:fwd	5	29	5	29	
302_c1	11537	11546	11334	11342	HAF3	758-9700000-9720000:11325:fwd	30	39	30	38	
302_c1	11547	11556	11343	11352	HAF4	758-9700000-9720000:11325:fwd	40	49	39	48	
302_c1	11557	11609	11353	11404	HAF5	758-9700000-9720000:11325:fwd	50	102	49	99	
302_c1	11610	11618	11405	11412	HAF4	758-9700000-9720000:11325:fwd	103	111	100	107	
302_c1	11619	11731	11413	11523	HAF3	758-9700000-9720000:11325:fwd	112	224	108	217	
302_c1	11732	11793	11524	11585	HAF4	758-9700000-9720000:11325:fwd	225	286	218	278	
302_c1	11794	12043	11586	11831	HAF3	758-9700000-9720000:11325:fwd	287	536	279	521	
302_c1	11914	11915	11703	11704	R454	758-9700000-9720000:11325:fwd	407	408	393	394	
302_c1	12034	11794	11822	11586	HAF3	467-9700000-9720000:11841:rev	5	245	5	240	
302_c1	11793	11732	11585	11524	HAF4	467-9700000-9720000:11841:rev	246	307	241	302	
302_c1	11730	11619	11522	11413	HAF3	467-9700000-9720000:11841:rev	309	420	303	413	
302_c1	11716	11715	11510	11509	R454	467-9700000-9720000:11841:rev	323	324	315	317	
302_c1	11698	11697	11492	11491	R454	467-9700000-9720000:11841:rev	341	342	334	336	
302_c1	11680	11679	11474	11473	R454	467-9700000-9720000:11841:rev	359	360	353	355	
302_c1	11618	11610	11412	11405	HAF4	467-9700000-9720000:11841:rev	421	429	414	421	
302_c1	11609	11557	11404	11353	HAF5	467-9700000-9720000:11841:rev	430	482	422	474	
302_c1	11556	11547	11352	11343	HAF4	467-9700000-9720000:11841:rev	483	492	475	484	
302_c1	11546	11537	11342	11334	HAF3	467-9700000-9720000:11841:rev	493	502	485	493	
302_c1	11536	11529	11333	11326	HAF4	467-9700000-9720000:11841:rev	503	510	494	501	
302_c1	11528	11507	11325	11304	HAF5	467-9700000-9720000:11841:rev	511	532	502	523	
